UPC1,Descrption,Price,QOH,Tax,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor 
81719601470,,12,1,Yes,Footwear,Socks,,,
81719601470,,12,1,Yes,Footwear,Socks,,,
81719601470,,12,1,Yes,Footwear,Socks,,,
40007867001,Rainbow Blast,12,1,Yes,Footwear,Socks,,,
40007867001,Rainbow Blast,12,1,Yes,Footwear,Socks,,,
40007867001,Rainbow Blast,12,1,Yes,Footwear,Socks,,,
40007867001,Rainbow Blast,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007358001,Let Them Eat Cupcakes,12,1,Yes,Footwear,Socks,,,
40007699001,Happy Socks,12,1,Yes,Footwear,Socks,,,
40007699001,Happy Socks,12,1,Yes,Footwear,Socks,,,
40007699001,Happy Socks,12,1,Yes,Footwear,Socks,,,
40007699001,Happy Socks,12,1,Yes,Footwear,Socks,,,
40007693001,Dork Socks,12,1,Yes,Footwear,Socks,,,
40007154001,Dork Knee Sock,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007145001,Geek Knee Socks,12,1,Yes,Footwear,Socks,,,
40007143001,Bride Knee Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007696001,Pickles Socks,12,1,Yes,Footwear,Socks,,,
40007150001,Beer Crew Socks,10,1,Yes,Footwear,Socks,,,
40007150001,Beer Crew Socks,10,1,Yes,Footwear,Socks,,,
40007142001,Beer Knee Socks,12,1,Yes,Footwear,Socks,,,
40007142001,Beer Knee Socks,12,1,Yes,Footwear,Socks,,,
40007142001,Beer Knee Socks,12,1,Yes,Footwear,Socks,,,
40007135001,Bacon Knee Socks,12,1,Yes,Footwear,Socks,,,
40007135001,Bacon Knee Socks,12,1,Yes,Footwear,Socks,,,
40007135001,Bacon Knee Socks,12,1,Yes,Footwear,Socks,,,
40007135001,Bacon Knee Socks,12,1,Yes,Footwear,Socks,,,
40007136001,Vodka Knee Socks,12,1,Yes,Footwear,Socks,,,
40007136001,Vodka Knee Socks,12,1,Yes,Footwear,Socks,,,
40007136001,Vodka Knee Socks,12,1,Yes,Footwear,Socks,,,
40007136001,Vodka Knee Socks,12,1,Yes,Footwear,Socks,,,
40007136001,Vodka Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear,Socks,,,
40007153001,Coffee Knee Socks,12,1,Yes,Footwear,Socks,,,
40007156001,Whiskey,12,1,Yes,Footwear,Socks,,,
40007153001,Coffee Knee Socks,12,1,Yes,Footwear,Socks,,,
40007147001,Redneck Knee Socks,12,1,Yes,Footwear,Socks,,,
40007147001,Redneck Knee Socks,12,1,Yes,Footwear,Socks,,,
40007147001,Redneck Knee Socks,12,1,Yes,Footwear,Socks,,,
40007147001,Redneck Knee Socks,12,1,Yes,Footwear,Socks,,,
40007146001,Wicked Knee Socks,12,1,Yes,Footwear,Socks,,,
40007146001,Wicked Knee Socks,12,1,Yes,Footwear,Socks,,,
40007687001,Brat Socks,12,1,Yes,Footwear,Socks,,,
40007139001,Naughty Knee Socks,12,1,Yes,Footwear,Socks,,,
40007139001,Naughty Knee Socks,12,1,Yes,Footwear,Socks,,,
40007152001,Ninja Knee Sock,12,1,Yes,Footwear,Socks,,,
40007152001,Ninja Knee Sock,12,1,Yes,Footwear,Socks,,,
40007137001,Donuts Knee Socks,12,1,Yes,Footwear,Socks,,,
40007030001,Beach House Pillow,78,1,Yes,Dicor,,,,
40006618001,Yellow Flower pillow,150,1,Yes,Dicor,,,,
40007026001,Best Day Ever Pillow,88,1,Yes,Dicor,,,,
40007388001,Baby Elephant,60,1,Yes,Dicor,,,,
40007246001,Card Art,24,1,Yes,Stationary ,Greeting Card,,,
64082386734,Emoji Buttons,1.5,155,Yes,Giftware,,,,
40007793001,Felted Soap,16,1,Yes,Giftware,,,,
40006720001,Eucalyptus Peppermint,8,12,Yes,Giftware,,,,
40008016001,Dainty Lock Gold,62,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008016001,Dainty Lock Gold,62,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008021001,Key Cuff Dream,49,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008021001,Key Cuff Dream,49,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008016001,Dainty Lock Gold,62,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008016001,Dainty Lock Gold,62,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008016001,Dainty Lock Gold,62,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40008021001,Key Cuff Dream,49,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40000003792,Giving Keys Petite Lock Gold,43,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40000003787,Giving Keys Lariat Lock Silver,75,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40000003790,Giving Keys Lariat Lock Gold,75,1,Yes,Accessory,Jewelry,Necklace,,The Giving Keys 
40007533001,Clever Fox Pen,4,7,Yes,Giftware,,,,
40006516001,I Like You Mug,19,1,Yes,Giftware,Mug,,,
40006625001,Surprise Balls,8,21,Yes,Giftware,,,,
40007651001,Mini Candle,12,1,Yes,Giftware,,,,
40000004337,A&B Handbags,64.99,1,Yes,Accessory,Handbag,,,
40000004336,A&B Handbags,64.99,1,Yes,Accessory,Handbag,,,
40000004505,Nation Viola Tank Elderberry,85.99,1,Yes,Apparel,,,,
40000004193,Blue Radiance Clutch,46.99,1,Yes,Accessory,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006718001,Mediterranean Fig,8,1,Yes,Bath/Body,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006719001,White Tea & Ginger,8,1,Yes,Bath/Body,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006720001,Eucalyptus Peppermint,8,1,Yes,Bath/Body,,,,
40006719001,White Tea & Ginger,8,1,Yes,Bath/Body,,,,
40006719001,White Tea & Ginger,8,1,Yes,Bath/Body,,,,
40000003631,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
85027500637,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
40007736001,Bathroom Guestbook,17,1,Yes,Stationary ,,,,
40008036001,It's too Early Mug,20,1,Yes,Giftware,,,,
40007958001,Laughing Whale Magnet,4,1,Yes,Giftware,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
40000003630,,38,1,Yes,,,,,
85030600447,,38,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
85027500637,,19,1,Yes,,,,,
40000003631,,19,1,Yes,,,,,
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,
40006516001,I Like You Mug,19,1,Yes,Giftware,,,,
40006520001,I Like You 8  Tray,25,1,Yes,Giftware,,,,
40006516001,I Like You Mug,19,1,Yes,Giftware,,,,
40006520001,I Like You 8  Tray,25,1,Yes,Giftware,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003629,Hand Cream,12,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003703,Hand Wipes,8,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000003702,Roller Parfum,13,1,Yes,Bath/Body,,,,Pacifica
40000004340,A&B Handbags,49.99,1,Yes,Accessory,,,,
40007025001,Cosmetic Bag,46,1,Yes,Accessory,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003712,,10,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40000003713,,17,1,Yes,,,,,
40007937001,For You Gift Bag,5,1,Yes,Accessory,,,,
40006519001,Intervention Mug,15,1,Yes,Giftware,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
67177001424,,5,1,Yes,,,,,
40007010001,MakeUp Tutorial,17,1,Yes,Stationary ,,,,
40007010001,MakeUp Tutorial,17,1,Yes,Stationary ,,,,
40000004554,,56,1,Yes,,,,,
40000004554,,56,1,Yes,,,,,
40000004554,,56,1,Yes,,,,,
40000004553,,56,3,Yes,,,,,
40000004552,,44,2,Yes,,,,,
40000004551,,48,2,Yes,,,,,
40000004553,,46,1,Yes,,,,,
81278902274,Freaker,12,7,Yes,Giftware,,,,Freaker
81278902215,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902186,Freaker,12,1,Yes,Giftware,,,,Freaker
81278902697,Freaker,12,3,Yes,Giftware,,,,Freaker
81278902272,Freaker,12,5,Yes,Giftware,,,,Freaker
40000003653,Freaker Feet,18,2,Yes,Footware,,,,Freaker
40000003653,Freaker Feet,18,8,Yes,Footware,,,,Freaker
81278902414,Freaker,12,4,Yes,Giftware,,,,Freaker
40000003653,Freaker Feet,18,4,Yes,Footware,,,,Freaker
40000003653,Freaker Feet,18,3,Yes,Footware,,,,Freaker
81278902252,Freaker,12,4,Yes,Giftware,,,,Freaker
81278902243,Freaker,12,4,Yes,Giftware,,,,Freaker
81278902236,Freaker,12,5,Yes,Giftware,,,,Freaker
81278902235,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902247,Freaker,12,3,Yes,Giftware,,,,Freaker
40000003653,Freaker Feet,18,3,Yes,Footware,,,,Freaker
40000003653,Freaker Feet,18,3,Yes,Footware,,,,Freaker
81278902415,Freaker,12,4,Yes,Giftware,,,,Freaker
40000003653,Freaker Feet,18,2,Yes,Footware,,,,Freaker
85265100535,Freaker,12,5,Yes,Giftware,,,,Freaker
81278902607,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902072,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902073,Freaker,12,5,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,9,Yes,Giftware,,,,Freaker
61039550459,Freaker,12,1,Yes,Giftware,,,,Freaker
85569600516,Freaker,12,6,Yes,Giftware,,,,Freaker
81278902114,Freaker,12,3,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902724,Freaker,12,2,Yes,Giftware,,,,Freaker
85569600596,Freaker,12,3,Yes,Giftware,,,,Freaker
85265100564,Freaker,12,7,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,6,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,5,Yes,Giftware,,,,Freaker
81278902108,Freaker,12,7,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,1,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,2,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,2,Yes,Giftware,,,,Freaker
81278902102,Freaker,12,2,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,2,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,3,Yes,Giftware,,,,Freaker
81278902006,Freaker,12,5,Yes,Giftware,,,,Freaker
85265100564,Freaker,12,5,Yes,Giftware,,,,Freaker
85265100532,Freaker,12,3,Yes,Giftware,,,,Freaker
85265100546,Freaker,12,6,Yes,Giftware,,,,Freaker
81278902606,Freaker,12,1,Yes,Giftware,,,,Freaker
81278902642,Freaker,12,5,Yes,Giftware,,,,Freaker
81278902643,Freaker,12,3,Yes,Giftware,,,,Freaker
85265100568,Freaker,12,6,Yes,Giftware,,,,Freaker
40006584001,Honey Amber,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006582001,Orange Blossom,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006586001,Vanilla Chai,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006586001,Vanilla Chai,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006584001,Honey Amber,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006584001,Honey Amber,28,1,Yes,Giftware,Candle,,,Prize Candles 
40006584001,Honey Amber,28,1,Yes,Giftware,Candle,,,Prize Candles 
40000004547,Festival of Colors 17oz,35,1,Yes,Giftware,Bottle,,,Swell
40000004542,Ocean Blue Shimmer 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40000003881,Framed ART,24,1,Yes,Dicor,,,,
40000003881,Framed ART,24,1,Yes,Dicor,,,,
40007421001,Metal Flower,3,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
67177001484,,5,1,Yes,,,,,
40007181001,Coffee Mug,12,1,Yes,,,,,
72898702256,,12,1,Yes,,,,,
72898702256,,12,1,Yes,,,,,
72898702256,,12,1,Yes,,,,,
72898702256,,12,1,Yes,,,,,
40007117001,Pocket Party,12,1,Yes,Giftware,,,,Fred&Friends
40007117001,Pocket Party,12,1,Yes,Giftware,,,,Fred&Friends
40007117001,Pocket Party,12,1,Yes,Giftware,,,,Fred&Friends
40007117001,Pocket Party,12,1,Yes,Giftware,,,,Fred&Friends
40000004481,Mumu Bluebird Cloud Mini Dress,165.99,1,Yes,Apparel,,,,Mumu
40000004480,Mumu Flamingo Romper,145.99,1,Yes,Apparel,,,,Mumu
88837438545,,38,1,Yes,,,,,
40000004482,Mumu White Cloud Mini Dress,165.99,1,Yes,Apparel,Dress,,,
40000003988,Stilt Roll Up,178,1,Yes,Apparel,Bottom,,,
40000004486,Mumu Aquarius Paisely Tank,109.99,1,Yes,Apparel,Top,,,
40000004491,Mumu Casa Love Emboridery,154.99,1,Yes,Apparel,Top,,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000004385,Young At Heart Bralette,24.99,1,Yes,Apparel,Bralette,,,
40000004385,Young At Heart Bralette,24.99,1,Yes,Apparel,Bralette,,,
40000004490,Mumu Bonfire Crisp Pom Shorts,109.99,1,Yes,Apparel,Bottom,,,
40000004490,Mumu Bonfire Crisp Pom Shorts,109.99,1,Yes,Apparel,Bottom,,,
40000004490,Mumu Bonfire Crisp Pom Shorts,109.99,1,Yes,Apparel,Bottom,,,
40000004490,Mumu Bonfire Crisp Pom Shorts,109.99,1,Yes,Apparel,Bottom,,,
40000003977,Cowboy Belt Peach,46,1,Yes,Accessory,Belt,,,
40000004541,Yellow Gold 17oz,42,1,Yes,Giftware,Bottle,,,Swell
40000003817,Cluster Bling,42,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003817,Cluster Bling,42,1,Yes,Accessory,Jewelry,Earring,,
40000003817,Cluster Bling,42,1,Yes,Accessory,Jewelry,Earring,,
40000003816,Bridal Cushions,47,1,Yes,Accessory,Jewelry,Earring,,
40000003817,Cluster Bling,42,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,Earring,,
40007648001,2 Wick Candle,18,1,Yes,Giftware,Candle,,,
40007645001,Scalloped Candlepot,22,1,Yes,Giftware,Candle,,,
40000004338,A&B Handbags,49.99,1,Yes,Accessory,Handbag,,,
68541310370,,95,1,Yes,,,,,
40000004062,Local Celebrity Tee,38,1,Yes,Apparel,Top,,,
40000004062,Local Celebrity Tee,38,1,Yes,Apparel,Top,,,
40000003820,Cushion Bling,37,1,Yes,Accessory,Jewelry,,,
40007726001,Wish For,11,1,Yes,Stationary ,,,,
40007726001,Wish For,11,1,Yes,Stationary ,,,,
40000004052,Shrunken Seamed Tank,105,1,Yes,Apparel,Top,,,Wilt
40000004052,Shrunken Seamed Tank,105,1,Yes,Apparel,Top,,,Wilt
40000004052,Shrunken Seamed Tank,105,1,Yes,Apparel,Top,,,Wilt
40000003980,Cowboy Belt Sand,80,1,Yes,Accessory,Belt,,,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40007915001,Sadie Pumice,108,1,Yes,Accessory,Wallet,,,Hobo
40007916001,Sadie Black,108,1,Yes,Accessory,Wallet,,,Hobo
40007914001,Sadie Carmine,108,1,Yes,Accessory,Wallet,,,Hobo
40006680001,Yellow Chunky Vase,16,1,Yes,Dicor,,,,
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candle
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candle
40006583001,Cucumber Mist,28,1,Yes,Giftware,Candle,,,Prize Candle
40000004060,Sunglasses,42,1,Yes,Accessory,Sunglasses,,,Blue Planet
40000004060,Sunglasses,42,1,Yes,Accessory,Sunglasses,,,Blue Planet
40000004060,Sunglasses,42,1,Yes,Accessory,Sunglasses,,,Blue Planet
40000004339,A&B Handbags,49.99,1,Yes,Accessory,Handbag,,,
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40007114001,Mason Jar Qt. White,24,1,Yes,Dicor,,,,
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,Top,,,Wilt
40007054001,Belt Various,45,1,Yes,Accessory,Belt,,,
40000004545,Birchwood 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40000004544,Lilywood 25oz,45,1,Yes,Giftware,Bottle,,,Swell
40000003652,Freaker,12,1,Yes,Giftware,,,,
40000003652,Freaker,12,1,Yes,Giftware,,,,Freaker
40000003652,Freaker,12,1,Yes,Giftware,,,,Freaker
