UPC1,Descrption,Price,QOH,Tax,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor 
40007609001,Birthday Necklace,12,1,Yes,Accessory ,Necklace,,,Luckey Feather
40006881001,Thread Necklace,10,2,Yes,Accessory ,Necklace,,,Luckey Feather
87862300652,Lucky Feather Jewelry ,10,1,Yes,Accessory ,Necklace,,,Luckey Feather
40007616001,Peace Necklace,12,1,Yes,Accessory ,Necklace,,,Luckey Feather
40007613001,Ballet Dancer Necklace,12,1,Yes,Accessory ,Necklace,,,Luckey Feather
40007605001,Friendship Necklace,17,1,Yes,Accessory ,Necklace,,,Luckey Feather
40006881001,Thread Necklace,10,1,Yes,Accessory ,Necklace,,,Luckey Feather
40000004049,Tin Candle,6,10,Yes,Giftware ,Candle,,,Aquiesse
40000004048,Candle,27,10,Yes,Giftware ,Candle,,,
40000003819,Mini Bling,25,10,Yes,Accessory ,Earring,,,Joe Joe  Jewels
40000003820,Cushion Bling,37,5,Yes,Accessory ,Earring,,,Joe Joe  Jewels
40007725001,You're So Awesome,11,5,Yes,Stationary ,,,,Knock Knock 
40007726001,Wish For,11,4,Yes,Stationary ,,,,Knock Knock 
40007720001,Excuses and Lies,11,1,Yes,Stationary ,,,,Knock Knock 
40007537001,Squirrel Jewelry Box,11,2,Yes,Giftware ,,,,Fred&Friends
40007533001,Clever Fox Pen,4,12,Yes,Giftware ,,,,Fred&Friends
40006941001,Various Sunglasses,42,3,Yes,Accessory ,Sunglasses,,,Blue Planet
40006583001,Cucumber Mist,28,3,Yes,Giftware ,Candle,,,
40007660001,Fabulous/Feathers Tiara,7.5,3,Yes,Stationary ,Greeting Card,,,Heart The Moment 
40007663001,Simply the Best/Crown Tiara,7.5,3,Yes,Stationary ,Greeting Card,,,Heart The Moment 
40007664001,WooHoo/Tiara Tiara,7.5,4,Yes,Stationary ,Greeting Card,,,Heart The Moment 
40007662001,Queen of this Day/Songbird Tia,7.5,3,Yes,Stationary ,Greeting Card,,,Heart The Moment 
40007661001,One of a Kind/Mermaid Tiara,7.5,4,Yes,Stationary ,Greeting Card,,,Heart The Moment 
40007916001,Sadie Black,108,2,Yes,Accessory ,Wallet,,,Hobo
40007914001,Sadie Carmine,108,1,Yes,Accessory ,Wallet,,,Hobo
40007908001,Lauren Carmine,110,2,Yes,Accessory ,Wallet,,,Hobo
40007907001,Lauren Black,110,1,Yes,Accessory ,Wallet,,,Hobo
40007913001,Vida Carmine,98,1,Yes,Accessory ,Wallet,,,Hobo
40007918001,Rachel Carmine,128,1,Yes,Accessory ,Wallet,,,Hobo
40000004026,Karma Throw Pillow,50,1,Yes,Dicor,Pillow,,,Karma
40007748001,Bashful Bunny Pistachio,22,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat 
40000004026,Karma Throw Pillow,50,1,Yes,Dicor,Pillow,,,Karma
40007746001,Dapple Croc,30,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat 
40007786001,Doing It Wrong,14,2,Yes,Giftware ,Towel,,,Twisted Towel 
40006641001,Hangtite Towel-Various,12.5,2,Yes,Giftware ,Towel,,,Twisted Towel 
40006644001,Graters Gonna Grate,14,1,Yes,Giftware ,Towel,,,Twisted Towel 
40007793001,Felted Soap,16,12,Yes,Bath/Body ,Soap,,,Felted Soap
40000004011,Cheap Eats Bird Feeder,28,2,Yes,Giftware ,Bird Feeder,,,Fred&Friends
40007968001,Starlet Sticky Note,14,2,Yes,Stationary ,,,,Knock Knock
40000004482,Mumu White Cloud Mini Dress,165.99,1,Yes,Apparel,Dress,,,Mumu
40000004342,Yosi E-Run,55,14,Yes,Footwear ,Flip Flop,,,Yosi
40007511001,Duchess of Sasstown Socks,10,1,Yes,Footwear ,Sock,,,
40007637001,Pig Socks,7,1,Yes,Footwear ,Sock,,,
40007531001,Hark! Brewery Men's Socks,12,1,Yes,Footwear ,Sock,,,
40007507001,Runnin' The World Socks,10,1,Yes,Footwear ,Sock,,,
40007507001,Runnin' The World Socks,10,1,Yes,Footwear ,Sock,,,
40007636001,Donkey Socks,7,1,Yes,Footwear ,Sock,,,
40007636001,Donkey Socks,7,1,Yes,Footwear ,Sock,,,
40007636001,Donkey Socks,7,1,Yes,Footwear ,Sock,,,
40007506001,Thou Art The Bomb Socks,10,1,Yes,Footwear ,Sock,,,
40007531001,Hark! Brewery Men's Socks,12,1,Yes,Footwear ,Sock,,,
40007507001,Runnin' The World Socks,10,1,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,1,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,1,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,1,Yes,Footwear ,Sock,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear ,Sock,,,
81719601568,,12,1,Yes,Footwear ,Sock,,,
81719601568,,12,2,Yes,Footwear ,Sock,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007137001,Donuts Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007156001,Whiskey,12,2,Yes,Footwear ,Sock,,,
81278902411,,12,1,Yes,Footwear ,Sock,,,
81719601447,,12,2,Yes,Footwear ,Sock,,,
40007686001,Geek Socks,12,5,Yes,Footwear ,Sock,,,
40007697001,Tacos Socks,12,3,Yes,Footwear ,Sock,,,
40007154001,Dork Knee Sock,12,1,Yes,Footwear ,Sock,,,
40007691001,Coffee Socks,12,1,Yes,Footwear ,Sock,,,
40007152001,Ninja Knee Sock,12,2,Yes,Footwear ,Sock,,,
40007691001,Coffee Socks,12,3,Yes,Footwear ,Sock,,,
40007136001,Vodka Knee Socks,12,5,Yes,Footwear ,Sock,,,
40007135001,Bacon Knee Socks,12,4,Yes,Footwear ,Sock,,,
40007137001,Donuts Knee Socks,12,5,Yes,Footwear ,Sock,,,
40007140001,Candy Knee Socks,12,3,Yes,Footwear ,Sock,,,
40007142001,Beer Knee Socks,12,2,Yes,Footwear ,Sock,,,
40007144001,Brat Knee Socks,12,4,Yes,Footwear ,Sock,,,
40007144001,Brat Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007505001,You Rocketh Socks,10,4,Yes,Footwear ,Sock,,,
40007853001,Uni-Camo,10,4,Yes,Footwear ,Sock,,,
40007514001,Not the Boss Socks,10,2,Yes,Footwear ,Sock,,,
40007508001,Stay Away From Assholes Socks,10,9,Yes,Footwear ,Sock,,,
40007516001,You're Beautiful Socks,10,5,Yes,Footwear ,Sock,,,
40007503001,Blue Q Socks,10,4,Yes,Footwear ,Sock,,,
40007638001,Dog Socks,7,3,Yes,Footwear ,Sock,,,
40007634001,Sheep Socks,7,3,Yes,Footwear ,Sock,,,
81719601351,,10,3,Yes,Footwear ,Sock,,,
40007494001,Hand Sanitizer,5,4,Yes,Footwear ,Sock,,,
40007503001,Blue Q Socks,10,5,Yes,Footwear ,Sock,,,
40007509001,La-Di-Da Socks,10,2,Yes,Footwear ,Sock,,,
40007860001,Florida,10,5,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,5,Yes,Footwear ,Sock,,,
40007512001,Cute but Psycho Socks,10,3,Yes,Footwear ,Sock,,,
81719601571,,10,2,Yes,Footwear ,Sock,,,
40007515001,Sock Whore Socks,10,4,Yes,Footwear ,Sock,,,
40007873001,Love Bunny,10,5,Yes,Footwear ,Sock,,,
81719601349,,10,3,Yes,Footwear ,Sock,,,
40007861001,Pump It Up,10,6,Yes,Footwear ,Sock,,,
40007503001,Blue Q Socks,10,4,Yes,Footwear ,Sock,,,
40007517001,Morning. No Thanks Socks,10,2,Yes,Footwear ,Sock,,,
40007076001,Don't Judge Me,9.95,6,Yes,Footwear ,Sock,,,
81719601164,,10,7,Yes,Footwear ,Sock,,,
40007854001,Catcus,10,5,Yes,Footwear ,Sock,,,
40007850001,Birthday Cat,10,4,Yes,Footwear ,Sock,,,
40007510001,Compulsively Awesome Socks,10,4,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,6,Yes,Footwear ,Sock,,,
40007856001,Breakfast,10,6,Yes,Footwear ,Sock,,,
40007503001,Blue Q Socks,10,5,Yes,Footwear ,Sock,,,
40007858001,Mr. Fox,10,5,Yes,Footwear ,Sock,,,
81719601573,,10,3,Yes,Footwear ,Sock,,,
40007855001,Pink Pug,10,5,Yes,Footwear ,Sock,,,
40007852001,Leopard,10,4,Yes,Footwear ,Sock,,,
40000004315,Karma Socks,9.99,4,Yes,Footwear ,Sock,,,
81719601135,,12,3,Yes,Footwear ,Sock,,,
40007531001,Hark! Brewery Men's Socks,12,3,Yes,Footwear ,Sock,,,
81719601292,,12,2,Yes,Footwear ,Sock,,,
40007862001,Sweater Safari,12,6,Yes,Footwear ,Sock,,,
81719601509,,12,7,Yes,Footwear ,Sock,,,
40007871001,Raining Cats and Dogs,12,5,Yes,Footwear ,Sock,,,
81719601509,,12,2,Yes,Footwear ,Sock,,,
81719601508,,12,4,Yes,Footwear ,Sock,,,
40007864001,Kitty Willows,12,6,Yes,Footwear ,Sock,,,
40007870001,Llama Drama,12,5,Yes,Footwear ,Sock,,,
81719601589,,12,1,Yes,Footwear ,Sock,,,
40007366001,Ice Cream Knee,12,4,Yes,Footwear ,Sock,,,
40007144001,Brat Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007140001,Candy Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007152001,Ninja Knee Sock,12,1,Yes,Footwear ,Sock,,,
40007686001,Geek Socks,12,1,Yes,Footwear ,Sock,,,
40007135001,Bacon Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007154001,Dork Knee Sock,12,1,Yes,Footwear ,Sock,,,
40007691001,Coffee Socks,12,1,Yes,Footwear ,Sock,,,
40007148001,Waffles Knee Socks,12,1,Yes,Footwear ,Sock,,,
40007689001,Vodka Socks,12,1,Yes,Footwear ,Sock,,,
40007142001,Beer Knee Socks,12,1,Yes,Footwear ,Sock,,,
81719601243,,12,6,Yes,Footwear ,Sock,,,
40007156001,Whiskey,12,1,Yes,Footwear ,Sock,,,
81278902425,,12,1,Yes,Footwear ,Sock,,,
40007868001,Peacock,12,3,Yes,Footwear ,Sock,,,
81719601319,,12,2,Yes,Footwear ,Sock,,,
81719601319,,12,7,Yes,Footwear ,Sock,,,
40007494001,Hand Sanitizer,5,2,Yes,Footwear ,Sock,,,
40007602001,Murder Ink Pad and Pen,13,3,Yes,Footwear ,Sock,,,
72898702370,,15,2,Yes,Footwear ,Sock,,,
40007592001,Wine Lives Markers,11,1,Yes,Footwear ,Sock,,,
40007595001,Cake Candelabra,9,2,Yes,Footwear ,Sock,,,
40007588001,Banana Bottlestopper,9,2,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40000003645,,12,1,Yes,Footwear ,Sock,,,
40007588001,Banana Bottlestopper,9,2,Yes,Giftware ,,,,Fred&Friends
40007591001,Tapped Aerator,15,2,Yes,Giftware ,,,,
40007594001,Coq Au Vin Wine Stopper,11,6,Yes,Giftware ,,,,Fred&Friends
40007589001,Pickled Bottlestopper,10,2,Yes,Giftware ,,,,Fred&Friends
40007587001,Plunge Bottlestopper,9,2,Yes,Giftware ,,,,Fred&Friends
40007596001,Dishwasher Sign,8,5,Yes,Giftware ,,,,Fred&Friends
40007597001,MonKEYS,6,9,Yes,Giftware ,,,,Fred&Friends
40007598001,FreaKEYS,8,6,Yes,Giftware ,,,,Fred&Friends
9265701836,,10,1,Yes,Giftware ,,,,
40007782001,Peacock,25,2,Yes,Giftware ,,,,
40007775001,Yellow Wine,25,2,Yes,Giftware ,,,,
40007781001,Artistic Purple/White,25,2,Yes,Giftware ,,,,
40007593001,Sauced Measurer,18,1,Yes,Giftware ,Wine Glass ,,,Fred&Friends
40007632001,Mug Bird,16,1,Yes,Giftware ,Mug,,,Karma
40000004316,Karma Mugs,19.99,1,Yes,Giftware ,Mug,,,Karma
40000004544,Lilywood 25oz,45,1,Yes,Giftware ,Bottle,,,Swell
40000004033,Glass Water Bottle,25,3,Yes,Giftware ,Bottle,,,Karma
40007746001,Dapple Croc,30,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007739001,Woodland Fox,22,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007650001,2 Wick Candle,18,1,Yes,Giftware ,Candle,,,
40007656001,3 Wick Candle,20,1,Yes,Giftware ,Candle,,,
40007651001,Mini Candle,12,1,Yes,Giftware ,Candle,,,
40007645001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007658001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007654001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007645001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007645001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007654001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007654001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007658001,Scalloped Candlepot,22,1,Yes,Giftware ,Candle,,,
40007649001,Mini Candle,12,1,Yes,Giftware ,Candle,,,
40007651001,Mini Candle,12,1,Yes,Giftware ,Candle,,,
40007648001,2 Wick Candle,18,1,Yes,Giftware ,Candle,,,
40007656001,3 Wick Candle,20,1,Yes,Giftware ,Candle,,,
7827001,,45,1,Yes,,,,,
787270016,,45,1,Yes,,,,,
7811001,,48,1,Yes,,,,,
781001,,48,1,Yes,,,,,
7811001,,48,1,Yes,,,,,
7831001,,36,1,Yes,,,,,
7835001,,45,1,Yes,,,,,
7838001,,45,1,Yes,,,,,
793001,,36,1,Yes,,,,,
7833001,,31,1,Yes,,,,,
7827001,,45,1,Yes,,,,,
7827001,,45,1,Yes,,,,,
7810001,,48,1,Yes,,,,,
40000003703,Hand Wipes,8,2,Yes,Bath/Body ,,,,
40000003713,,17,2,Yes,Bath/Body ,,,,
40000003712,,10,1,Yes,Bath/Body ,,,,
40000003703,Hand Wipes,8,2,Yes,Bath/Body ,,,,
40000003713,,17,2,Yes,Bath/Body ,,,,
40000003712,,10,3,Yes,Bath/Body ,,,,
40000003703,Hand Wipes,8,4,Yes,Bath/Body ,,,,
40000003713,,17,1,Yes,Bath/Body ,,,,
40000003712,,10,2,Yes,Bath/Body ,,,,
40000003703,Hand Wipes,8,2,Yes,Bath/Body ,,,,
40000003713,,17,2,Yes,Bath/Body ,,,,
40000003712,,10,1,Yes,Bath/Body ,,,,
40000003712,,10,1,Yes,Bath/Body ,,,,
40000003713,,17,2,Yes,Bath/Body ,,,,
40000003703,Hand Wipes,8,1,Yes,Bath/Body ,,,,
40000003630,,38,2,Yes,Bath/Body ,,,,
40000003630,,38,5,Yes,Bath/Body ,,,,
40000003629,Hand Cream,12,4,Yes,Bath/Body ,,,,
40000003629,Hand Cream,12,4,Yes,Bath/Body ,,,,
40000003629,Hand Cream,12,4,Yes,Bath/Body ,,,,
40000003629,Hand Cream,12,4,Yes,Bath/Body ,,,,
40000003703,Hand Wipes,8,1,Yes,Bath/Body ,,,,
40000004191,Yoga Bag,89.99,1,Yes,Accessory ,,,,
40000003797,Here's Your Snack Platter,23,6,Yes,Giftware ,Plate,,,Fishes Eddy 
40000004316,Karma Mugs,19.99,1,Yes,Giftware ,Mug,,,Karma
40007643001,Mini Candle,12,1,Yes,Giftware ,Candle,,,
40007652001,3 Wick Candle,20,1,Yes,Giftware ,Candle,,,
40007650001,2 Wick Candle,18,1,Yes,Giftware ,Candle,,,
40007643001,Mini Candle,12,1,Yes,Giftware ,Candle,,,
40007668001,Voila/Paris Wand,8,1,Yes,Giftware ,Candle,,,
40007666001,Doorknob Hanger,4,11,Yes,Giftware ,Greeting Card,,,Heart The  Moment 
40007669001,Shine/Feathers Wand,8,1,Yes,Giftware ,Greeting Card,,,Heart The  Moment 
40000003798,Intervention-Ware Mug,15,1,Yes,Giftware ,Mug,,,Fishes Eddy
40007625001,Umbrella Birds,17,1,Yes,Giftware ,Umbrella,,,
40007625001,Umbrella Birds,17,1,Yes,Giftware ,Umbrella,,,
79486600421,,17,2,Yes,Giftware ,,,,
40007627001,Umbrella Sugar Skull,17,2,Yes,Giftware ,Umbrella,,,
40007965001,Big Deal Notebook,16,6,Yes,Stationary ,,,,
40007951001,Pink Dawn Pad,9,1,Yes,Stationary ,,,,
40007743001,Fuddlewuddle Piglet,25,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007750001,Bashful Croc,22,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007757001,Toothie Shark,25,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007755001,Squiggle Kitty,15,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007200001,Gorilla,22,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
40007737001,Wowsa Hare,25,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cat
1039550430,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
1278902733,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
1278902744,Freaker,12,7,Yes,Giftware ,,,,Freaker USA 
1278902724,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
127890244,Freaker,12,7,Yes,Giftware ,,,,Freaker USA 
1278902275,Freaker,12,6,Yes,Giftware ,,,,Freaker USA 
1039550459,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
1278902074,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
5569600596,Freaker,12,3,Yes,Giftware ,,,,Freaker USA 
1278902607,Freaker,12,3,Yes,Giftware ,,,,Freaker USA 
5569600516,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
1039550403,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
1278902658,Freaker,12,2,Yes,Giftware ,,,,Freaker USA 
5569600580,Freaker,12,3,Yes,Giftware ,,,,Freaker USA 
1039550399,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
1278902396,Freaker,12,5,Yes,Giftware ,,,,Freaker USA 
1039550459,Freaker,12,1,Yes,Giftware ,,,,Freaker USA 
1278902108,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
1278902109,Freaker,12,3,Yes,Giftware ,,,,Freaker USA 
1278902102,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
1039550440,Freaker,12,6,Yes,Giftware ,,,,Freaker USA 
5265100535,Freaker,12,1,Yes,Giftware ,,,,Freaker USA 
61039550385,Freaker,12,1,Yes,Giftware ,,,,Freaker USA 
5265100576,Freaker,12,3,Yes,Giftware ,,,,Freaker USA 
5265100583,Freaker,12,2,Yes,Giftware ,,,,Freaker USA 
1278902395,Freaker,12,4,Yes,Giftware ,,,,Freaker USA 
5265100546,Freaker,12,7,Yes,Giftware ,,,,Freaker USA 
61039550385,Freaker,12,1,Yes,Giftware ,,,,Freaker USA 
1278902414,Freaker Feet ,18,3,Yes,Giftware ,,,,Freaker USA 
40000003653,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
40000003653,Freaker Feet,18,5,Yes,Footwear ,Socks ,,,Freaker USA 
40000003653,Freaker Feet,18,3,Yes,Footwear ,Socks ,,,Freaker USA 
40000003653,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
1278902272,Freaker Feet,18,5,Yes,Footwear ,Socks ,,,Freaker USA 
81278902215,Freaker Feet,18,8,Yes,Footwear ,Socks ,,,Freaker USA 
81278902186,Freaker Feet,18,8,Yes,Footwear ,Socks ,,,Freaker USA 
81278902410,Freaker Feet,18,8,Yes,Footwear ,Socks ,,,Freaker USA 
81278902250,Freaker Feet,18,4,Yes,Footwear ,Socks ,,,Freaker USA 
81278902479,Freaker Feet,18,3,Yes,Footwear ,Socks ,,,Freaker USA 
81278902502,Freaker Feet,18,3,Yes,Footwear ,Socks ,,,Freaker USA 
81278902685,Freaker Feet,18,4,Yes,Footwear ,Socks ,,,Freaker USA 
81278902241,Freaker Feet,18,3,Yes,Footwear ,Socks ,,,Freaker USA 
81278902249,Freaker Feet,18,6,Yes,Footwear ,Socks ,,,Freaker USA 
81278902235,Freaker Feet,18,3,Yes,Footwear ,Socks ,,,Freaker USA 
81278902232,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
81278902479,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
81278902239,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
81278902238,Freaker Feet,18,2,Yes,Footwear ,Socks ,,,Freaker USA 
81278902417,Freaker Feet,18,6,Yes,Footwear ,Socks ,,,Freaker USA 
40000004192,Vintage Beach Bag,78.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004337,A&B Handbags,64.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004196,Multi Color Striped,78.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004338,A&B Handbags,49.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004194,Spring Bud Backpack,52.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004192,Vintage Beach Bag,78.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004194,Spring Bud Backpack,52.99,1,Yes,Accessory ,Handbags,,,America&Beyond 
40000004425,Hard Tail TRC1 T Back T,86.99,1,Yes,Apparel,Top,,,Hard Tail 
40000004425,Hard Tail TRC1 T Back T,86.99,1,Yes,Apparel,Top,,,Hard Tail 
40000004427,Hard Tail Linen Scoop Back Cre,64.99,1,Yes,Apparel,Top,,,Hard Tail 
40000004427,Hard Tail Linen Scoop Back Cre,64.99,1,Yes,Apparel,Top,,,Hard Tail 
40000004427,Hard Tail Linen Scoop Back Cre,64.99,1,Yes,Apparel,Top,,,Hard Tail 
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,,,Hard Tail 
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,,,Hard Tail 
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,,,Hard Tail 
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,,,Hard Tail 
40007847001,Tanya High Rise,123,1,Yes,Apparel,Bottom,Pant,Denim,
40007847001,Tanya High Rise,123,1,Yes,Apparel,Bottom,Pant,Denim,
40007847001,Tanya High Rise,123,1,Yes,Apparel,Bottom,Pant,Denim,
40007847001,Tanya High Rise,123,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40008043001,Mid Rise Skinny,218,1,Yes,Apparel,Bottom,Pant,Denim,
40007748001,Bashful Bunny Pistachio,22,1,Yes,Giftware ,Stuffed Animal ,,,Jelly Cats
40000003955,Alana Cropped MAria Pant,258,1,Yes,Apparel,Bottom,Pant,Denim,
40007738001,Clucky Ducky Chime,22,1,Yes,Giftware ,,,,
40007743001,Fuddlewuddle Piglet,25,1,Yes,Giftware ,,,,
85053000160,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000143,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000188,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000160,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000501,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000170,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000495,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000498,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000248,Thats All Card,2.99,2,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000342,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000039,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000477,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000358,Thats All Card,2.99,2,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000291,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000508,Thats All Card,2.99,3,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000474,Thats All Card,2.99,3,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000391,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000009,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000416,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000060,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000136,Thats All Card,2.99,8,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000310,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000109,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000268,Thats All Card,2.99,2,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000460,Thats All Card,2.99,2,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000482,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000474,Thats All Card,2.99,2,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000450,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000374,Thats All Card,2.99,1,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000399,Thats All Card,2.99,11,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000276,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000478,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000403,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000239,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000479,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000375,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000248,Thats All Card,2.99,3,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000242,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000001,Thats All Card,2.99,6,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000133,Thats All Card,2.99,4,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000297,Thats All Card,2.99,5,Yes,Stationary ,Greeting Card,,,Thats All Card 
85053000354,Thats All Card,2.99,8,Yes,Stationary ,Greeting Card,,,Thats All Card 
